 ,probability
114,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0
115,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1
116,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
117,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
118,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
119,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0
120,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1
121,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1
122,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
123,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
124,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1
125,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0
126,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1
127,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0
128,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1
129,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
130,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1
131,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
132,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0
133,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
134,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0
135,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
136,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1
137,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0
138,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0
139,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1
140,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
141,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1
142,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1
143,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0
144,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0
145,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0
146,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1
147,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
148,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0
149,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0
150,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1
151,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1
152,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0
153,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1
154,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1
155,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1
156,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0
157,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0
158,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
159,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0
160,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0
161,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1
162,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0
163,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1
164,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1
165,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0
166,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0
167,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0
168,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
169,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
170,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0
171,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1
172,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0
173,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
174,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1
175,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0
176,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0
177,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1
178,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0
179,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0
180,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0
181,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1
182,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0
183,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1
184,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0
185,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0
186,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1
187,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1
188,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0
189,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1
190,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1
191,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0
192,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0
193,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
194,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0
195,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
196,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
197,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0
198,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1
199,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1
200,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0
201,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
202,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
203,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1
204,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0
205,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
206,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0
207,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1
208,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1
209,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
210,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1
211,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0
212,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
213,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1
214,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1
215,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1
216,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0
217,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1
218,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1
219,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0
220,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0
221,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0
222,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0
223,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
224,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1
225,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1
226,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0
227,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
228,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0
229,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0
230,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1
231,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1
232,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1
233,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
234,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0
235,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0
236,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1
237,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1
238,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1
239,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0
240,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0
241,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1
242,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0
243,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1
244,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1
245,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
246,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1
247,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0
248,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1
249,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1
250,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1
251,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1
252,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0
253,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
254,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0
255,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1
256,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0
257,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0
258,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0
259,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1
260,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
261,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1
262,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1
263,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1
264,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0
265,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1
266,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1
267,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0
268,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0
269,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1
270,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1
271,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
272,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1
273,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1
274,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0
275,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1
276,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1
277,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1
278,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1
279,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
280,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0
281,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
282,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0
283,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0
284,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1
285,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0
286,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
287,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0
288,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0
289,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1
290,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1
291,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0
292,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1
293,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
294,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0
295,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
296,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0
297,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1
298,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0
299,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1
300,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1
301,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0
302,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0
303,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0
304,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1
305,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1
306,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0
307,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0
308,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1
309,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0
310,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0
311,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1
312,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0
313,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
314,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0
315,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1
316,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1
317,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1
318,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1
319,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1
320,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1
321,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
322,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
323,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0
324,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0
325,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
326,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0
327,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1
328,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0
329,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1
330,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0
331,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1
332,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0
333,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0
334,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0
335,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1
336,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
337,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0
338,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0
339,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1
340,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1
341,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0
342,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1
343,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1
344,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1
345,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1
346,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0
347,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1
348,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0
349,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0
350,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0
351,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0
352,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
353,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
354,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1
355,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1
356,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1
357,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0
358,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0
359,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0
360,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1
361,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
362,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
363,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1
364,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1
365,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0
366,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0
367,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1
368,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0
369,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1
370,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
371,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1
372,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1
373,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0
374,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1
375,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
376,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1
377,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1
378,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
379,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1
380,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
381,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
382,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0
383,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
384,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1
385,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0
386,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0
387,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1
388,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1
389,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
390,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0
391,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1
392,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0
393,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1
394,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0
395,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
396,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
397,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0
398,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
399,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
